ID,Date,Primary offering,For_Sale
ID42958417,6/30/2014,588500,0
ID47721895,6/30/2014,583700,1
ID86316519,6/30/2014,539000,0
ID61035101,6/30/2014,579540,0
ID77475862,6/30/2014,448500,1
ID14014060,6/30/2014,458500,1
ID13119880,6/30/2014,611100,1
ID35751395,6/30/2014,715000,0
ID21399490,6/30/2014,573300,1
ID50884160,6/30/2014,569100,1
ID21337912,6/30/2014,291600,0
ID86369775,6/30/2014,431400,0
ID90340889,6/30/2014,1064000,1
ID61389038,6/30/2014,2695000,1
ID25106455,6/30/2014,448800,0
ID84168748,6/30/2014,528000,1
ID87967086,6/30/2014,962500,1
ID68357590,6/30/2014,338800,1
ID82316925,6/30/2014,1144000,0
ID98245563,6/30/2014,2422000,0
ID30841868,6/30/2014,221000,1
ID95857141,6/30/2014,688100,0
ID36876711,6/30/2014,721000,1
ID68820047,6/30/2014,605000,0
ID67487940,6/30/2014,280500,1
ID59245374,6/30/2014,698500,1
ID81481450,6/30/2014,1105000,0
ID54761956,6/30/2014,371000,0
ID73150977,6/30/2014,419772,0
ID30720973,6/30/2014,1166400,1
ID54435912,6/30/2014,258500,0
ID10599725,6/30/2014,396000,1
ID92498507,6/30/2014,700000,0
ID81241176,6/30/2014,684000,0
ID64343349,6/30/2014,1702350,0
ID73004821,6/30/2014,761600,1
ID74801078,6/30/2014,526800,0
ID87692089,6/30/2014,583000,1
ID43328893,6/30/2014,598500,0
ID10544734,6/30/2014,471800,1
ID10020061,6/30/2014,1423500,1
ID16277590,6/30/2014,522000,1
ID52870817,6/30/2014,1071000,1
ID73358953,6/30/2014,640445,1
ID89665954,6/30/2014,537546.8,0
ID69235324,6/30/2014,1140000,0
ID46284143,6/30/2014,502700,0
ID31336124,6/30/2014,1963000,1
ID13292915,6/30/2014,970822.6,0
ID52193298,6/30/2014,1348200,1
ID18434284,6/30/2014,483000,1
ID40356896,6/30/2014,2478000,0
ID10059826,7/1/2014,960000,0
ID93748211,7/1/2014,408850,1
ID46354127,7/1/2014,636000,0
ID26215799,7/1/2014,780000,1
ID44915032,7/1/2014,454350,0
ID77176702,7/1/2014,1677200,1
ID44096193,7/1/2014,231070,0
ID74946831,7/1/2014,812000,1
ID80651417,7/1/2014,363000,1
ID16583290,7/1/2014,1225000,1
ID41372107,7/1/2014,600000,1
ID96451239,7/1/2014,623000,1
ID40330402,7/1/2014,329880,1
ID36243862,7/1/2014,285935,1
ID28314978,7/1/2014,968100,0
ID65562339,7/1/2014,643300,1
ID89387932,7/1/2014,1242150,0
ID92421124,7/1/2014,361845,0
ID98045825,7/1/2014,337700,1
ID20981008,7/1/2014,459000,0
ID43112433,7/1/2014,1610000,1
ID81508546,7/1/2014,1686100,0
ID14633518,7/1/2014,621400,0
ID87876857,7/1/2014,338000,1
ID13124216,7/1/2014,935000,1
ID57001846,7/1/2014,677600,1
ID86508327,7/1/2014,648000,1
ID44373863,7/1/2014,360000,1
ID55987716,7/1/2014,710500,0
ID90502217,7/1/2014,4180000,0
ID94422412,7/1/2014,337400,1
ID55625640,7/1/2014,582000,0
ID58152441,7/1/2014,834000,1
ID38723015,7/1/2014,602800,0
ID78646267,7/1/2014,448500,1
ID61734274,7/1/2014,336000,0
ID54045451,7/1/2014,630000,0
ID39301733,7/1/2014,618000,1
ID22248375,7/1/2014,1419950,1
ID47378049,7/1/2014,813890,1
ID38327608,7/1/2014,720000,0
ID73111650,7/1/2014,518000,1
ID76025967,7/1/2014,947741.6,1
ID31687171,7/1/2014,612000,1
ID69077861,7/1/2014,595000,0
ID39722641,7/1/2014,1296000,0
ID55938063,7/1/2014,404400,1
ID56642949,7/1/2014,788200,0
ID35984193,7/1/2014,2203500,0
ID55678197,7/1/2014,318500,0
ID95737590,7/1/2014,708000,1
ID61074712,7/1/2014,903500,1
ID96496894,7/1/2014,563500,0
ID42335789,7/1/2014,522000,0
ID55907657,7/1/2014,726000,0
ID95190065,7/1/2014,360000,0
ID83339233,7/1/2014,660000,1
ID11160275,7/1/2014,287000,0
ID44977705,7/1/2014,464750,0
ID67497925,7/1/2014,1221000,0
ID48772538,7/1/2014,399465.6,1
ID39565153,7/1/2014,226200,0
ID20828494,7/1/2014,721000,0
ID71970096,7/1/2014,470400,1
ID44577197,7/1/2014,533500,1
ID39664008,7/1/2014,304500,0
ID97690570,7/1/2014,702800,1
ID28335988,7/1/2014,1066000,0
ID91838035,7/1/2014,2296000,1
ID95624624,7/1/2014,112750,0
ID39199075,7/1/2014,1295000,0
ID62516378,7/1/2014,756000,0
ID91311901,7/1/2014,720000,0
ID42710745,7/1/2014,446600,0
ID59088442,7/1/2014,868000,1
ID47375991,7/1/2014,1166000,0
ID13407368,7/1/2014,521300,1
ID92551620,7/1/2014,870000,1
ID88893759,7/1/2014,331200,1
ID76210945,7/1/2014,600000,0
ID26620831,7/1/2014,487500,0
ID74696993,7/1/2014,3220000,1
ID96371231,7/1/2014,364000,0
ID32685992,7/1/2014,1721500,0
ID74650237,7/1/2014,603400,0
ID94095295,7/1/2014,417300,0
ID49258454,7/1/2014,519600,1
ID71297775,7/1/2014,1288000,1
ID55347173,7/1/2014,626600,0
ID27775376,7/1/2014,783200,0
ID16465808,7/1/2014,656500,1
ID61864160,7/1/2014,2840400,1
ID59169949,7/1/2014,542400,1
ID91717187,7/1/2014,697200,1
ID42823614,7/1/2014,1238250,0
ID90026040,7/1/2014,888800,0
ID40864830,7/1/2014,571200,0
ID80664413,7/1/2014,642000,1
ID54105266,7/1/2014,1492617.5,0
ID13296828,7/1/2014,755760,1
ID95729422,7/1/2014,584973.2,1
ID79462098,7/1/2014,439884.5,0
ID76204861,7/1/2014,1072500,1
ID48806174,7/1/2014,330000,1
ID71001788,7/1/2014,704000,1
ID34394953,7/1/2014,552000,1
ID36068483,7/1/2014,630000,1
ID34558288,7/1/2014,699986,0
ID13670717,7/1/2014,1224000,0
ID76957025,7/2/2014,810000,1
ID42261543,7/2/2014,563234.1,0
ID90761575,7/2/2014,341000,0
ID48317111,7/2/2014,1397500,0
ID90501065,7/2/2014,280500,1
ID19900254,7/2/2014,565500,0
ID21585098,7/2/2014,634200,1
ID42473333,7/2/2014,286000,0
ID12295961,7/2/2014,790800,1
ID88083533,7/2/2014,245300,0
ID90558742,7/2/2014,1021200,0
ID92426877,7/2/2014,847000,0
ID69663194,7/2/2014,1163500,0
ID37932336,7/2/2014,570900,1
ID84757754,7/2/2014,642000,0
ID19396620,7/2/2014,684600,0
ID29068370,7/2/2014,350000,0
ID25876598,7/2/2014,812000,0
ID73898676,7/2/2014,1349400,0
ID54574398,7/2/2014,665500,0
ID31311411,7/2/2014,719940,1
ID19925711,7/2/2014,980000,1
ID40522517,7/2/2014,576000,0
ID51651614,7/2/2014,395940,1
ID94289151,7/2/2014,275000,1
ID86316624,7/2/2014,414000,0
ID96552336,7/2/2014,227500,0
ID67139991,7/2/2014,203500,0
ID57196545,7/2/2014,534300,0
ID90154369,7/2/2014,828000,0
ID39686216,7/2/2014,291500,1
ID22047600,7/2/2014,1008000,1
ID56487903,7/2/2014,358400,0
ID26443045,7/2/2014,280500,1
ID40322990,7/2/2014,648000,0
ID23285663,7/2/2014,625319.5,0
ID44437031,7/2/2014,632500,1
ID17250941,7/2/2014,373945,0
ID56016834,7/2/2014,570000,1
ID29558709,7/2/2014,951600,0
ID65715305,7/2/2014,1032000,0
ID16661755,7/2/2014,427900,0
ID75818244,7/2/2014,838500,0
ID44429960,7/2/2014,570000,1
ID16049275,7/2/2014,715000,1
ID37634482,7/2/2014,335500,1
ID31282693,7/2/2014,1016600,0
ID98755896,7/2/2014,599500,1
ID29724422,7/2/2014,552300,0
ID93927835,7/2/2014,780000,1
ID44414592,7/2/2014,1560000,0
ID55748371,7/2/2014,390000,1
ID39469359,7/2/2014,462000,0
ID75840708,7/2/2014,867600,1
ID65363058,7/2/2014,2952495,0
ID34549560,7/2/2014,576000,1
ID43084755,7/2/2014,595200,0
ID30678397,7/2/2014,875000,1
ID84297258,7/2/2014,522500,0
ID32394532,7/2/2014,385350,1
ID36073887,7/2/2014,328900,1
ID77575038,7/2/2014,693000,1
ID62562951,7/2/2014,858650,0
ID51188163,7/2/2014,366800,0
ID58486830,7/2/2014,2791750,0
ID51585873,7/2/2014,662400,1
ID77958201,7/2/2014,1552760,0
ID71637560,7/2/2014,809600,0
ID57207778,7/2/2014,497000,0
ID53808700,7/2/2014,335500,0
ID67765013,7/2/2014,581997.6,1
ID36958132,7/2/2014,1371097,0
ID61995176,7/2/2014,434850,0
ID62702039,7/2/2014,665000,1
ID21035032,7/2/2014,340758,1
ID98610867,7/2/2014,1033500,1
ID94726852,7/2/2014,329400,1
ID76738257,7/2/2014,344565,1
ID28551207,7/2/2014,681000,0
ID18530381,7/2/2014,1098000,1
ID56507446,7/3/2014,342000,0
ID30063109,7/3/2014,535005.6,0
ID14873709,7/3/2014,365880,0
ID25867701,7/3/2014,1222000,0
ID46562982,7/3/2014,1465100,1
ID40928838,7/3/2014,1085500,0
ID81927189,7/3/2014,348000,1
ID91398736,7/3/2014,300000,0
ID80177556,7/3/2014,478800,1
ID27326193,7/3/2014,1315600,1
ID47697782,7/3/2014,560000,0
ID39438803,7/3/2014,375000,0
ID30319640,7/3/2014,293700,0
ID15461408,7/3/2014,805000,0
ID56782142,7/3/2014,1134000,0
ID85355604,7/3/2014,1020000,0
ID59060609,7/3/2014,1218000,1
ID24507441,7/3/2014,1210000,0
ID21767029,7/3/2014,288000,0
ID76587403,7/3/2014,277200,0
ID90405671,7/3/2014,791000,1
ID55404371,7/3/2014,1553500,1
ID55716912,7/3/2014,442000,0
ID66450181,7/3/2014,1141000,0
ID35737450,7/3/2014,2250000,1
ID52392193,7/3/2014,764400,1
ID56408278,7/3/2014,364650,1
ID12956965,7/3/2014,507000,1
ID76715067,7/3/2014,610800,0
ID73429825,7/3/2014,637780,0
ID42373227,7/3/2014,780000,0
ID99374509,7/3/2014,1001000,1
ID78176623,7/3/2014,635940,1
ID49687424,7/3/2014,318000,0
ID39301240,7/3/2014,2457000,1
ID29306904,7/3/2014,1596000,1
ID45360574,7/3/2014,793000,0
ID34894792,7/3/2014,721147.7,1
ID72896835,7/3/2014,434500,1
ID56722720,7/3/2014,443300,1
ID95591584,7/3/2014,343850,0
ID72486825,7/3/2014,513500,1
ID30902154,7/3/2014,832000,0
ID20531662,7/3/2014,559000,0
ID24468965,7/3/2014,451000,0
ID42207719,7/3/2014,242000,0
ID42667366,7/3/2014,1950000,1
ID14068747,7/3/2014,446050,0
ID80550975,7/3/2014,886200,0
ID38118801,7/3/2014,355140,0
ID89388064,7/3/2014,1458843.4,1
ID82158392,7/3/2014,665500,1
ID80545748,7/3/2014,280500,1
ID76800570,7/3/2014,616200,0
ID91927724,7/3/2014,481000,0
ID82307828,7/3/2014,345600,0
ID59099737,7/3/2014,120000,0
ID87947745,7/3/2014,1380000,1
ID86004535,7/3/2014,780000,1
ID82018617,7/3/2014,618000,0
ID23417154,7/3/2014,483000,1
ID89526824,7/3/2014,1267500,0
ID46445838,7/3/2014,935000,1
ID81207128,7/3/2014,483989,1
ID43148915,7/3/2014,721435,1
ID66198836,7/3/2014,786500,1
ID13199637,7/3/2014,791700,0
ID37289133,7/3/2014,552500,1
ID90257217,7/3/2014,559860,1
ID72805690,7/3/2014,1332500,0
ID71841568,7/3/2014,2587151.6,0
ID20610772,7/3/2014,675993.5,1
ID31891955,7/4/2014,812500,0
ID54376738,7/4/2014,780000,1
ID50426974,7/5/2014,1440000,1
ID69597497,7/5/2014,2259400,1
ID11707729,7/5/2014,738100,0
ID40332843,7/5/2014,597350,1
ID62711578,7/5/2014,698600,1
ID38244607,7/6/2014,1536000,1
ID41505297,7/6/2014,513500,1
ID53348468,7/7/2014,948189,0
ID35000610,7/7/2014,497250,1
ID83387406,7/7/2014,526435,0
ID95598922,7/7/2014,636000,0
ID42678008,7/7/2014,234000,0
ID80185005,7/7/2014,897000,1
ID85566014,7/7/2014,279986,1
ID74891080,7/7/2014,658560,0
ID77660766,7/7/2014,1218000,0
ID77884689,7/7/2014,823200,0
ID55239260,7/7/2014,1085000,0
ID66278658,7/7/2014,804000,1
ID99589702,7/7/2014,623000,1
ID34042733,7/7/2014,360000,0
ID35604076,7/7/2014,672000,1
ID55719775,7/7/2014,420000,0
ID59162276,7/7/2014,468000,0
ID36800547,7/7/2014,632400,0
ID44341261,7/7/2014,962500,0
ID60057966,7/7/2014,319200,1
ID42327420,7/7/2014,1125800,1
ID68033052,7/7/2014,369545,0
ID99235411,7/7/2014,301000,0
ID43530570,7/7/2014,673400,0
ID59500843,7/7/2014,352000,0
ID81534145,7/7/2014,413000,0
ID46806313,7/7/2014,354000,0
ID99780702,7/7/2014,352000,1
ID91841629,7/7/2014,1092000,0
ID69516568,7/7/2014,525000,0
ID18840987,7/7/2014,531600,1
ID79147284,7/7/2014,632500,1
ID53566249,7/7/2014,269500,1
ID18826644,7/7/2014,495000,0
ID19030080,7/7/2014,589600,1
ID64025194,7/7/2014,890500,1
ID51121829,7/7/2014,447600,1
ID77073142,7/7/2014,495000,0
ID30789233,7/7/2014,903000,0
ID22167663,7/7/2014,1785000,0
ID98448705,7/7/2014,276000,0
ID16730907,7/7/2014,711600,1
ID57785482,7/7/2014,781200,1
ID28945631,7/7/2014,592075,0
ID52533034,7/7/2014,570000,1
ID52203661,7/7/2014,272935,0
ID40690761,7/7/2014,451000,1
ID34783845,7/7/2014,1963200,1
ID14983381,7/7/2014,737000,1
ID80816764,7/7/2014,1149400,0
ID27248957,7/7/2014,864500,0
ID73261063,7/7/2014,474600,0
ID63460955,7/7/2014,757800,1
ID23759498,7/7/2014,627000,1
ID47869995,7/7/2014,524400,0
ID48691821,7/7/2014,705250,1
ID71451328,7/7/2014,252450,0
ID67107839,7/7/2014,204600,0
ID15653801,7/7/2014,469800,0
ID99399767,7/7/2014,326122.5,0
ID56086217,7/7/2014,1595000,1
ID16232416,7/7/2014,1066260,0
ID17999042,7/7/2014,1768000,1
ID84347683,7/7/2014,426400,0
ID41507070,7/7/2014,360000,0
ID59132768,7/7/2014,550000,1
ID56765889,7/7/2014,544296.5,0
ID66306847,7/7/2014,453600,1
ID69607924,7/7/2014,606000,1
ID95537787,7/7/2014,816000,0
ID35339101,7/7/2014,457598.7,1
ID74328511,7/7/2014,663000,0
ID60903210,7/7/2014,1690000,0
ID58973596,7/7/2014,523600,1
ID93877104,7/7/2014,560890,1
ID61922835,7/7/2014,276000,1
ID45736863,7/8/2014,580470,0
ID78423890,7/8/2014,481800,0
ID58534733,7/8/2014,1170000,0
ID25055658,7/8/2014,1244100,1
ID70082326,7/8/2014,614600,0
ID34694183,7/8/2014,378000,1
ID16511771,7/8/2014,1071000,0
ID25841136,7/8/2014,398400,1
ID60778690,7/8/2014,660000,0
ID94140120,7/8/2014,529900,0
ID66406297,7/8/2014,266000,1
ID23638292,7/8/2014,774000,1
ID52206505,7/8/2014,1014000,1
ID39031436,7/8/2014,518000,1
ID72541427,7/8/2014,962500,0
ID35152119,7/8/2014,1153900,0
ID70127379,7/8/2014,526900,0
ID59496934,7/8/2014,318500,0
ID52685865,7/8/2014,704600,0
ID69094992,7/8/2014,613250,1
ID58694804,7/8/2014,672000,1
ID46732159,7/8/2014,363000,1
ID90903219,7/8/2014,224000,0
ID18981657,7/8/2014,904150,0
ID13489270,7/8/2014,282600,1
ID20950328,7/8/2014,424450,1
ID71141940,7/8/2014,360000,1
ID89711199,7/8/2014,347100,1
ID26838957,7/8/2014,321860,1
ID80418351,7/8/2014,398200,1
ID22617248,7/8/2014,1522500,1
ID39731946,7/8/2014,500586.8,0
ID71658019,7/8/2014,1026870,0
ID99843648,7/8/2014,718200,0
ID15038270,7/8/2014,369600,1
ID80790342,7/8/2014,672000,0
ID46567642,7/8/2014,1265000,1
ID47363755,7/8/2014,533000,1
ID10298195,7/8/2014,482950,1
ID51532405,7/8/2014,515200,0
ID78160770,7/8/2014,845000,0
ID59439586,7/8/2014,432530,0
ID97372082,7/8/2014,484000,1
ID49556467,7/8/2014,882000,0
ID45929630,7/8/2014,320530,0
ID82064489,7/8/2014,1016600,1
ID18856501,7/8/2014,318500,1
ID48908467,7/8/2014,492000,0
ID81595837,7/8/2014,513060,1
ID64875134,7/8/2014,258500,0
ID50837063,7/8/2014,294000,1
ID16466150,7/8/2014,630500,0
ID47366104,7/8/2014,492000,0
ID51986528,7/8/2014,522000,1
ID72584448,7/8/2014,390000,0
ID11176089,7/8/2014,500500,1
ID26982255,7/8/2014,294000,0
ID89672327,7/8/2014,1470000,0
ID38956358,7/8/2014,504240,0
ID74687543,7/8/2014,546000,1
ID99342484,7/8/2014,177871.2,1
ID56372914,7/8/2014,925080,0
ID96322431,7/8/2014,982800,1
ID60569761,7/8/2014,858200,0
ID56941450,7/8/2014,710820,0
ID34937585,7/8/2014,324800,0
ID82330950,7/8/2014,300000,0
ID82004329,7/8/2014,149500,1
ID90410054,7/8/2014,1338000,1
ID80493438,7/8/2014,819000,0
ID90900760,7/8/2014,638000,1
ID14611881,7/8/2014,181500,1
ID76031408,7/8/2014,559000,1
ID39882472,7/8/2014,497900,0
ID46448693,7/8/2014,1314500,1
ID21902429,7/8/2014,241800,1
ID35267728,7/8/2014,966000,0
ID50219663,7/8/2014,390000,1
ID45552257,7/8/2014,450000,0
ID55731242,7/8/2014,720000,0
ID34053600,7/8/2014,374000,1
ID34798667,7/8/2014,1157000,1
ID99999332,7/8/2014,456500,0
ID23097251,7/8/2014,331500,1
ID94894226,7/8/2014,583000,1
ID24308067,7/8/2014,514800,0
ID92491023,7/8/2014,1261000,1
ID33638499,7/8/2014,718800,0
ID66653007,7/8/2014,439450,1
ID40119983,7/8/2014,3195400,1
ID45140820,7/8/2014,1566500,0
ID39259316,7/8/2014,422500,1
ID65321014,7/8/2014,1475825,0
ID14274123,7/8/2014,624800,1
ID81352632,7/8/2014,723800,0
ID68466393,7/8/2014,610935,1
ID14031550,7/8/2014,1842500,1
ID37704224,7/8/2014,2616000,1
ID83662234,7/8/2014,685300,1
ID23196049,7/8/2014,792000,1
ID72116307,7/8/2014,246000,0
ID24240147,7/8/2014,192400,1
ID23691104,7/8/2014,1330000,1
ID15182572,7/8/2014,526500,1
ID21095224,7/8/2014,322300,0
ID62967714,7/8/2014,605000,1
ID25488615,7/8/2014,478500,0
ID12247561,7/8/2014,390500,0
ID90150425,7/8/2014,942200,1
ID25639706,7/8/2014,584987,0
ID90227938,7/8/2014,273900,0
ID52282795,7/8/2014,456000,1
ID74855279,7/8/2014,836005.5,1
ID19005289,7/8/2014,944440,1
ID88473039,7/8/2014,1136800,0
ID14154237,7/8/2014,366839,0
ID70712853,7/8/2014,352000,0
ID54161405,7/8/2014,1198800,0
ID36048544,7/8/2014,1134000,0
ID90272347,7/9/2014,559930,0
ID47403721,7/9/2014,770000,1
ID86328584,7/9/2014,406000,0
ID70921234,7/9/2014,255750,1
ID55153943,7/9/2014,1626000,0
ID50551286,7/9/2014,791000,0
ID98814865,7/9/2014,1049930,0
ID21441373,7/9/2014,864600,0
ID37943482,7/9/2014,608400,1
ID35283489,7/9/2014,1285700,0
ID14355413,7/9/2014,601900,0
ID90794041,7/9/2014,341000,0
ID54566638,7/9/2014,340800,1
ID89902988,7/9/2014,811250,0
ID15501713,7/9/2014,682800,0
ID48575054,7/9/2014,980000,0
ID16956686,7/9/2014,858000,1
ID88573571,7/9/2014,385000,0
ID13283062,7/9/2014,684000,0
ID78033068,7/9/2014,195000,1
ID22624257,7/9/2014,462800,0
ID89088776,7/9/2014,854000,1
ID79974387,7/9/2014,698320,1
ID26708865,7/9/2014,294515,0
ID87733601,7/9/2014,969500,0
ID65509428,7/9/2014,350000,0
ID47478304,7/9/2014,924000,1
ID88954800,7/9/2014,324500,0
ID20803616,7/9/2014,216930,0
ID95739937,7/9/2014,450036.4,1
ID27565563,7/9/2014,401800,0
ID71131834,7/9/2014,1134000,1
ID62169392,7/9/2014,577500,0
ID10958985,7/9/2014,577500,1
ID24016956,7/9/2014,302500,0
ID24158520,7/9/2014,816200,0
ID66420206,7/9/2014,285540,0
ID27228378,7/9/2014,1171500,1
ID29571032,7/9/2014,950600,0
ID33525794,7/9/2014,1611500,1
ID91172393,7/9/2014,533000,0
ID39574535,7/9/2014,367200,0
ID62505779,7/9/2014,279500,0
ID53893326,7/9/2014,654445,1
ID95740642,7/9/2014,1625000,0
ID95370361,7/9/2014,427000,0
ID58668835,7/9/2014,595000,0
ID73947700,7/9/2014,279500,0
ID37538835,7/9/2014,528000,0
ID76940858,7/9/2014,715000,0
ID54819532,7/9/2014,825000,1
ID17329576,7/9/2014,191973.6,1
ID32371617,7/9/2014,924000,1
ID92974096,7/9/2014,812240,1
ID58257456,7/9/2014,756000,1
ID57126520,7/9/2014,767000,0
ID77170469,7/9/2014,659945,0
ID14539870,7/9/2014,359856,0
ID85886023,7/9/2014,440000,0
ID44680057,7/9/2014,672000,0
ID30183148,7/9/2014,251900,1
ID44301512,7/9/2014,735000,0
ID23095901,7/9/2014,1031800,0
ID78270020,7/9/2014,748000,0
ID44142897,7/9/2014,825500,0
ID46852113,7/9/2014,888000,1
ID69151921,7/9/2014,436150,0
ID83616202,7/9/2014,297000,0
ID82523950,7/9/2014,1244400,0
ID64014540,7/9/2014,630000,0
ID21128470,7/9/2014,492700,1
ID36076737,7/9/2014,561600,1
ID97632423,7/9/2014,353650,1
ID81415391,7/9/2014,487300,1
ID32862177,7/9/2014,408000,0
ID83924660,7/9/2014,564000,1
ID11986716,7/9/2014,708500,0
ID81676193,7/9/2014,498000,0
ID28877026,7/9/2014,778700,0
ID63148475,7/9/2014,834900,1
ID91209234,7/9/2014,360000,0
ID15160882,7/9/2014,1849100,1
ID85785863,7/9/2014,466700,0
ID96849547,7/9/2014,660000,0
ID67481153,7/9/2014,513500,1
ID21376778,7/9/2014,534600,1
ID15283596,7/9/2014,261800,1
ID46498624,7/9/2014,808445,1
ID87504733,7/9/2014,340800,1
ID82847017,7/9/2014,974400,1
ID13521217,7/9/2014,494000,1
ID18065653,7/9/2014,750000,0
ID37872562,7/9/2014,327600,0
ID58555535,7/9/2014,728000,1
ID11386083,7/9/2014,474000,0
ID93351613,7/9/2014,1080000,1
ID73760832,7/9/2014,3216000,1
ID55911470,7/9/2014,750000,0
ID99012745,7/9/2014,754000,0
ID75727969,7/9/2014,432600,1
ID33943786,7/9/2014,576800,0
ID58588025,7/9/2014,643500,0
ID15709937,7/9/2014,301000,0
ID39928820,7/9/2014,815650,1
ID16268999,7/9/2014,973700,1
ID52561518,7/9/2014,725945,1
ID13413155,7/9/2014,636000,1
ID37542810,7/9/2014,973700,1
ID82938335,7/9/2014,3017300,0
ID24209582,7/9/2014,773500,0
ID57758579,7/9/2014,584400,1
ID83416235,7/9/2014,1064000,0
ID64206905,7/9/2014,1488000,0
ID72423157,7/9/2014,609000,0
ID25922964,7/9/2014,449940,1
ID83305853,7/9/2014,572000,0
ID22442496,7/10/2014,504000,1
ID71345134,7/10/2014,1054800,0
ID44485374,7/10/2014,2170000,0
ID49809209,7/10/2014,555500,0
ID15880466,7/10/2014,654000,0
ID71569209,7/10/2014,840000,0
ID73740563,7/10/2014,852500,1
ID11852414,7/10/2014,1015000,0
ID32864246,7/10/2014,854000,1
ID95415701,7/10/2014,455000,1
ID27130011,7/10/2014,451000,1
ID52829584,7/10/2014,830700,1
ID62879078,7/10/2014,526800,0
ID76246798,7/10/2014,699930,1
ID85755593,7/10/2014,1040000,0
ID43865266,7/10/2014,420000,0
ID10266784,7/10/2014,362700,0
ID32691907,7/10/2014,348307.2,0
ID18302054,7/10/2014,497000,0
ID11610516,7/10/2014,315600,1
ID80151887,7/10/2014,1144000,0
ID36124462,7/10/2014,597100,1
ID26118390,7/10/2014,1029000,1
ID24485304,7/10/2014,1008000,1
ID53814485,7/10/2014,318000,0
ID23764784,7/10/2014,924000,0
ID41694508,7/10/2014,789000,0
ID17344339,7/10/2014,1105000,1
ID62512891,5/2/2014,566943,0
ID40379240,5/8/2014,648890,1
ID36318369,5/12/2014,744000,1
ID62170404,5/16/2014,330200,0
ID44589092,6/5/2014,487500,1
ID78704213,6/6/2014,591500,1
ID39310203,6/6/2014,489500,0
ID51588712,6/7/2014,739050,1
ID10582677,6/11/2014,423000,0
ID12444032,6/24/2014,411000,0
ID86904108,6/25/2014,359940,0
ID82747732,7/1/2014,510000,0
ID95033966,7/9/2014,617100,1
ID35975283,5/27/2014,592150,1
ID93583801,6/24/2014,560000,1
ID11426441,6/20/2014,487850,0
ID21674628,6/20/2014,1604956.6,0
ID91735552,5/22/2014,518000,0
ID12477986,5/22/2014,665000,1
ID30104869,7/8/2014,696000,0
ID70784192,5/6/2014,673400,0
ID89682918,5/9/2014,682500,1
ID94282254,6/24/2014,306800,0
ID29174235,6/10/2014,362050,1
ID13633392,6/23/2014,246510,0
ID53183186,7/1/2014,322400,1
ID16098156,5/23/2014,707000,1
ID37465034,5/22/2014,854750,1
ID99140378,7/10/2014,804000,1
ID22215043,7/1/2014,282800,1
ID72566505,5/2/2014,572000,0
ID16835718,5/26/2014,966000,0
ID62133440,5/8/2014,525000,1
ID97879063,5/20/2014,378300,0
ID41720699,6/16/2014,322000,1
ID95691734,5/22/2014,1105000,1
ID40943911,6/1/2014,109655,1
ID71854635,6/23/2014,15478800,0
ID17097278,5/8/2014,2954000,0
ID87994032,5/5/2014,3079860,1
ID14445517,5/14/2014,244400,1
ID60669653,7/3/2014,31908000,0
ID35814715,5/6/2014,10140,1
ID27568130,5/2/2014,260950.6429,1
ID65111554,5/5/2014,153183.3333,0
ID87430954,5/5/2014,0,1
ID79567715,5/5/2014,818743.75,1
ID22339316,5/5/2014,0,1
ID35178795,5/5/2014,0,1
ID43009218,5/6/2014,0,0
ID81783248,5/6/2014,527200,1
ID59496458,5/6/2014,392000,0
ID77587131,5/7/2014,0,0
ID34580274,5/7/2014,0,1
ID29545741,5/7/2014,211470,0
ID10526394,5/7/2014,600388.8,1
ID72006562,5/7/2014,578298.5,0
ID11895393,5/7/2014,429000,1
ID43322771,5/8/2014,350742.8571,1
ID54562809,5/8/2014,208000,0
ID98968147,5/8/2014,384066.6667,1
ID80686418,5/8/2014,645000,1
ID81008901,5/8/2014,302033.3333,0
ID79557963,5/8/2014,308533.3333,0
ID31883226,5/9/2014,381425,1
ID68207251,5/9/2014,0,1
ID85354097,5/9/2014,1224000,0
ID83412571,5/9/2014,0,0
ID17565146,5/12/2014,304800,0
ID38071418,5/12/2014,334250,0
ID15454548,5/12/2014,376560.625,1
ID31388623,5/12/2014,834600,1
ID50760477,5/12/2014,800780.5556,0
ID50266149,5/12/2014,0,0
ID43657516,5/13/2014,0,0
ID81881851,5/13/2014,720525,0
ID47151622,5/13/2014,0,1
ID37506616,5/13/2014,0,0
ID28968131,5/14/2014,150500,0
ID39945028,5/15/2014,360000,1
ID82310407,5/15/2014,0,1
ID40939650,5/15/2014,757166.6667,0
ID46844966,5/15/2014,357175,0
ID56830204,5/15/2014,163473.75,0
ID91162294,5/16/2014,424357.1429,0
ID96614500,5/16/2014,0,1
ID93132440,5/16/2014,189466.6667,1
ID94257499,5/16/2014,692925,1
ID33663386,5/16/2014,573072.5,0
ID39108857,5/19/2014,214500,1
ID46802045,5/19/2014,334750,1
ID74119948,5/19/2014,761200,0
ID17597557,5/19/2014,194040,1
ID50231610,5/19/2014,212300,0
ID42160605,5/19/2014,710833.75,0
ID97898398,5/20/2014,295869.0625,0
ID78668537,5/20/2014,0,1
ID48819464,5/20/2014,348768.0625,0
ID76232700,5/20/2014,99960,1
ID95187416,5/21/2014,0,0
ID81391921,5/21/2014,319280,0
ID72302803,5/22/2014,444920.3571,1
ID11135658,5/22/2014,0,1
